INDNO,DlyCalDt,DlyTotRet,DlyTotInd,DlyIncRet,DlyUsdCnt,DlyTotVal
1000500,2003-04-21,-0.001818,2124.22,0.000000,500,8068524615
1000500,2003-04-22,0.021682,2170.28,0.000001,500,8243462150
1000500,2003-04-23,0.008705,2189.17,0.000023,500,8315031292
1000500,2003-04-24,-0.008316,2170.96,0.000001,500,8245869767
1000500,2003-04-25,-0.013862,2140.87,0.000007,500,8130207455
1000500,2003-04-28,0.018076,2179.57,0.000146,500,8279645788
1000500,2003-04-29,0.003350,2186.87,0.000052,500,8306954169
1000500,2003-04-30,-0.000962,2184.77,0.000114,500,8357157459
1000500,2003-05-01,-0.000452,2183.78,0.000165,500,8352049108
1000500,2003-05-02,0.015234,2217.05,0.000010,500,8479239735
1000500,2003-05-05,-0.003538,2209.20,0.000034,500,8448951127
1000500,2003-05-06,0.008504,2227.99,0.000003,500,8520778852
1000500,2003-05-07,-0.005106,2216.61,0.000155,500,8475960727
1000500,2003-05-08,-0.009991,2194.47,0.000018,500,8391134708
1000500,2003-05-09,0.014479,2226.24,0.000245,500,8510573969
1000500,2003-05-12,0.012629,2254.36,0.000023,500,8617914250
1000500,2003-05-13,-0.002764,2248.13,0.000144,500,8592854551
1000500,2003-05-14,-0.002883,2241.65,0.000284,500,8565654223
1000500,2003-05-15,0.007774,2259.07,0.000110,500,8631342161
1000500,2003-05-16,-0.002362,2253.74,0.000110,500,8610004834
1000500,2003-05-19,-0.024943,2197.52,0.000020,500,8395071680
1000500,2003-05-20,-0.001140,2195.02,0.000004,500,8385469775
1000500,2003-05-21,0.004004,2203.80,0.000092,500,8418273445
1000500,2003-05-22,0.009243,2224.17,0.000001,500,8496080554
1000500,2003-05-23,0.001544,2227.61,0.000006,500,8509159040
1000500,2003-05-27,0.019697,2271.49,0.000004,500,8676764422
1000500,2003-05-28,0.002053,2276.15,0.000152,500,8693263705
1000500,2003-05-29,-0.003851,2267.38,0.000075,500,8659132582
1000500,2003-05-30,0.014925,2301.22,0.000052,500,8774327707
1000500,2003-06-02,0.003332,2308.89,0.000034,500,8803287729
1000500,2003-06-03,0.004840,2320.06,0.000006,500,8845836630
1000500,2003-06-04,0.015265,2355.48,0.000294,500,8978273266
1000500,2003-06-05,0.004117,2365.18,0.000064,500,9014661354
1000500,2003-06-06,-0.002472,2359.33,0.000056,500,8991877493
1000500,2003-06-09,-0.011825,2331.43,0.000021,500,8885362433
1000500,2003-06-10,0.009157,2352.78,0.000017,500,8966575928
1000500,2003-06-11,0.013183,2383.80,0.000340,500,9081737162
1000500,2003-06-12,0.000975,2386.13,0.000044,500,9090191327
1000500,2003-06-13,-0.010008,2362.25,0.000012,500,8999118270
1000500,2003-06-16,0.022413,2415.19,0.000027,500,9200737757
1000500,2003-06-17,0.001095,2417.84,0.000003,500,9210789948
1000500,2003-06-18,-0.001437,2414.36,0.000075,500,9196863954
1000500,2003-06-19,-0.015104,2377.90,0.000015,500,9057815228
1000500,2003-06-20,0.001001,2380.28,0.000010,500,9066804135
1000500,2003-06-23,-0.014234,2346.40,0.000010,500,8937663549
1000500,2003-06-24,0.001990,2351.07,0.000002,500,8955433475
1000500,2003-06-25,-0.008161,2331.88,0.000000,500,8882348029
1000500,2003-06-26,0.010949,2357.41,0.000390,500,8976138513
1000500,2003-06-27,-0.009802,2334.30,0.000018,500,8887693855
1000500,2003-06-30,-0.001559,2330.66,0.000000,500,8877396865
1000500,2003-07-01,0.008154,2349.67,0.000174,500,8948178915
1000500,2003-07-02,0.011611,2376.95,0.000033,500,9054811547
1000500,2003-07-03,-0.007889,2358.20,0.000000,500,8983379850
1000500,2003-07-07,0.018744,2402.40,0.000018,500,9151597966
1000500,2003-07-08,0.003558,2410.95,0.000346,500,9180992652
1000500,2003-07-09,-0.005333,2398.09,0.000097,500,9131150132
1000500,2003-07-10,-0.013370,2366.03,0.000003,500,9009042876
1000500,2003-07-11,0.009603,2388.75,0.000057,500,9095038085
1000500,2003-07-14,0.006048,2403.20,0.000008,500,9149963514
1000500,2003-07-15,-0.003806,2394.05,0.000003,499,9114332044
1000500,2003-07-16,-0.006115,2379.41,0.000083,499,9058444932
1000500,2003-07-17,-0.012320,2350.10,0.000017,500,8951557698
1000500,2003-07-18,0.011727,2377.66,0.000002,500,9056668115
1000500,2003-07-21,-0.014638,2342.85,0.000000,500,8924151589
1000500,2003-07-22,0.009655,2365.47,0.000000,500,9010318269
1000500,2003-07-23,0.000771,2367.30,0.000019,500,9017116868
1000500,2003-07-24,-0.007269,2350.09,0.000002,500,8951550212
1000500,2003-07-25,0.017468,2391.14,0.000014,500,9107520135
1000500,2003-07-28,-0.002175,2385.94,0.000000,500,9087707168
1000500,2003-07-29,-0.007285,2368.56,0.000153,500,9020114416
1000500,2003-07-30,-0.001563,2364.85,0.000135,500,9004813092
1000500,2003-07-31,0.003175,2372.36,0.000238,500,9032998362
1000500,2003-08-01,-0.010252,2348.04,0.000010,500,8940291426
1000500,2003-08-04,0.002728,2354.45,0.000009,500,8964599336
1000500,2003-08-05,-0.017644,2312.91,0.000033,500,8806128931
1000500,2003-08-06,0.001924,2317.36,0.000176,500,8821613393
1000500,2003-08-07,0.007343,2334.37,0.000042,500,8886029193
1000500,2003-08-08,0.003572,2342.71,0.000013,500,8917666701
1000500,2003-08-11,0.003208,2350.23,0.000249,500,8944051864
1000500,2003-08-12,0.010111,2373.99,0.000015,500,9034346676
1000500,2003-08-13,-0.006115,2359.47,0.000377,500,8975696294
1000500,2003-08-14,0.006488,2374.78,0.000009,500,9033854933
1000500,2003-08-15,0.000418,2375.78,0.000166,500,9038680198
1000500,2003-08-18,0.009330,2397.94,0.000048,500,9122583488
1000500,2003-08-19,0.002735,2404.50,0.000016,500,9147390527
1000500,2003-08-20,-0.002009,2399.67,0.000086,500,9127551322
1000500,2003-08-21,0.003015,2406.91,0.000026,500,9154704567
1000500,2003-08-22,-0.010190,2382.38,0.000006,500,9061365139
1000500,2003-08-25,0.000658,2383.95,0.000003,500,9067298446
1000500,2003-08-26,0.002993,2391.08,0.000004,500,9094397956
1000500,2003-08-27,0.000334,2391.88,0.000173,500,9095855174
1000500,2003-08-28,0.006119,2406.51,0.000059,500,9150977986
1000500,2003-08-29,0.005270,2419.19,0.000068,500,9202045437
1000500,2003-09-02,0.013941,2452.92,0.000023,500,9330117583
1000500,2003-09-03,0.004405,2463.73,0.000290,500,9368514105
1000500,2003-09-04,0.001619,2467.72,0.000035,500,9383351541
1000500,2003-09-05,-0.006311,2452.14,0.000018,500,9323980086
1000500,2003-09-08,0.010195,2477.14,0.000071,500,9417590648
1000500,2003-09-09,-0.008490,2456.11,0.000005,500,9337588693
1000500,2003-09-10,-0.011686,2427.41,0.000092,500,9227726501
1000500,2003-09-11,0.005713,2441.27,0.000301,500,9277669862
1000500,2003-09-12,0.002236,2446.73,0.000005,500,9298472912
1000500,2003-09-15,-0.003640,2437.83,0.000036,500,9264369240
1000500,2003-09-16,0.014114,2472.24,0.000000,500,9395126705
1000500,2003-09-17,-0.003231,2464.25,0.000033,500,9364460866
1000500,2003-09-18,0.013328,2497.09,0.000012,500,9489160187
1000500,2003-09-19,-0.002951,2489.72,0.000016,500,9461003531
1000500,2003-09-22,-0.013256,2456.72,0.000004,500,9335549912
1000500,2003-09-23,0.005983,2471.42,0.000005,500,9391360911
1000500,2003-09-24,-0.018881,2424.76,0.000007,500,9213977562
1000500,2003-09-25,-0.005729,2410.86,0.000207,500,9159284383
1000500,2003-09-26,-0.006390,2395.46,0.000180,500,9104495223
1000500,2003-09-29,0.009571,2418.39,0.000020,500,9191448823
1000500,2003-09-30,-0.010382,2393.28,0.000001,500,9132049230
1000500,2003-10-01,0.022056,2446.06,0.000094,500,9332606777
1000500,2003-10-02,0.002432,2452.01,0.000127,500,9354116040
1000500,2003-10-03,0.009290,2474.79,0.000000,500,9441139234
1000500,2003-10-06,0.004461,2485.83,0.000000,500,9483256836
1000500,2003-10-07,0.004694,2497.50,0.000045,500,9528915473
1000500,2003-10-08,-0.004692,2485.78,0.000375,500,9480631647
1000500,2003-10-09,0.004844,2497.82,0.000000,500,9526560188
1000500,2003-10-10,-0.000769,2495.90,0.000078,500,9518494851
1000500,2003-10-13,0.006812,2512.91,0.000000,500,9583335922
1000500,2003-10-14,0.003898,2522.70,0.000000,500,9620719073
1000500,2003-10-15,-0.002594,2516.15,0.000204,500,9593821802
1000500,2003-10-16,0.003124,2524.01,0.000023,500,9623568877
1000500,2003-10-17,-0.010132,2498.44,0.000002,500,9526072252
1000500,2003-10-20,0.005171,2511.36,0.000002,500,9575311169
1000500,2003-10-21,0.001332,2514.70,0.000000,500,9589365454
1000500,2003-10-22,-0.014800,2477.48,0.000092,500,9446555283
1000500,2003-10-23,0.003225,2485.47,0.000015,500,9476885774
1000500,2003-10-24,-0.004808,2473.52,0.000000,500,9430751085
1000500,2003-10-27,0.002041,2478.57,0.000000,500,9449996408
1000500,2003-10-28,0.015162,2516.15,0.000006,500,9593223416
1000500,2003-10-29,0.001575,2520.12,0.000189,500,9606526732
1000500,2003-10-30,-0.000914,2517.81,0.000266,500,9595187408
1000500,2003-10-31,0.003390,2526.35,0.000005,500,9627940767
1000500,2003-11-03,0.008194,2547.05,0.000007,500,9707655627
1000500,2003-11-04,-0.005461,2533.14,0.000011,500,9654528722
1000500,2003-11-05,-0.001016,2530.56,0.000193,500,9642871278
1000500,2003-11-06,0.005769,2545.16,0.000082,500,9699460095
1000500,2003-11-07,-0.004391,2533.99,0.000216,500,9654780602
1000500,2003-11-10,-0.005751,2519.42,0.000072,500,9598565310
1000500,2003-11-11,-0.000464,2518.25,0.000000,500,9593925885
1000500,2003-11-12,0.011811,2547.99,0.000373,500,9703658853
1000500,2003-11-13,-0.000040,2547.89,0.000018,500,9708588751
1000500,2003-11-14,-0.007441,2528.93,0.000181,500,9634592203
1000500,2003-11-17,-0.006666,2512.07,0.000010,500,9570275235
1000500,2003-11-18,-0.008659,2490.32,0.000038,500,9487040106
1000500,2003-11-19,0.008253,2510.87,0.000081,500,9564566222
1000500,2003-11-20,-0.008429,2489.71,0.000019,500,9483763305
1000500,2003-11-21,0.001325,2493.01,0.000046,500,9495892339
1000500,2003-11-24,0.015991,2532.87,0.000008,500,9647661594
1000500,2003-11-25,0.002153,2538.33,0.000107,500,9667402651
1000500,2003-11-26,0.004292,2549.22,0.000170,500,9707247544
1000500,2003-11-28,0.000257,2549.87,0.000019,500,9705385376
1000500,2003-12-01,0.010864,2577.58,0.000043,500,9810595003
1000500,2003-12-02,-0.003141,2569.48,0.000017,500,9779496210
1000500,2003-12-03,-0.001255,2566.25,0.000279,500,9764494619
1000500,2003-12-04,0.004582,2578.01,0.000063,500,9808614573
1000500,2003-12-05,-0.007591,2558.44,0.000015,500,9734029369
1000500,2003-12-08,0.006946,2576.21,0.000055,500,9801110844
1000500,2003-12-09,-0.008243,2554.98,0.000005,500,9720274065
1000500,2003-12-10,-0.000868,2552.76,0.000187,500,9710022694
1000500,2003-12-11,0.011753,2582.76,0.000113,500,9823053188
1000500,2003-12-12,0.002678,2589.68,0.000005,500,9849352323
1000500,2003-12-15,-0.005515,2575.40,0.000036,500,9794700505
1000500,2003-12-16,0.006368,2591.80,0.000007,500,9857008946
1000500,2003-12-17,0.001538,2595.79,0.000105,500,9871139695
1000500,2003-12-18,0.012038,2627.03,0.000154,500,9988449211
1000500,2003-12-19,-0.000488,2625.75,0.000023,500,9984967220
1000500,2003-12-22,0.003851,2635.86,0.000002,500,10023406439
1000500,2003-12-23,0.002831,2643.33,0.000007,500,10051719700
1000500,2003-12-24,-0.001779,2638.62,0.000000,500,10033836056
1000500,2003-12-26,0.001659,2643.00,0.000000,500,10048747211
1000500,2003-12-29,0.012699,2676.57,0.000395,500,10172390638
1000500,2003-12-30,0.000058,2676.72,0.000120,500,10171754808
1000500,2003-12-31,0.001977,2682.01,0.000016,500,10156561319
1000500,2004-01-02,-0.002718,2674.73,0.000075,500,10127443224
1000500,2004-01-05,0.012364,2707.79,0.000004,500,10252609397
1000500,2004-01-06,0.001528,2711.93,0.000047,500,10267792946
1000500,2004-01-07,0.002585,2718.94,0.000259,500,10291658316
1000500,2004-01-08,0.004679,2731.66,0.000043,500,10339371651
1000500,2004-01-09,-0.008475,2708.51,0.000000,500,10251747884
1000500,2004-01-12,0.004793,2721.49,0.000027,500,10300607320
1000500,2004-01-13,-0.005393,2706.82,0.000044,500,10244595323
1000500,2004-01-14,0.008278,2729.22,0.000030,500,10329088689
1000500,2004-01-15,0.001495,2733.30,0.000012,500,10344462301
1000500,2004-01-16,0.006694,2751.60,0.000000,500,10413861559
1000500,2004-01-20,-0.000525,2750.15,0.000004,500,10408367566
1000500,2004-01-21,0.007649,2771.19,0.000073,500,10487223916
1000500,2004-01-22,-0.003036,2762.78,0.000014,500,10455231170
1000500,2004-01-23,-0.002351,2756.28,0.000011,500,10429982926
1000500,2004-01-26,0.012178,2789.85,0.000000,500,10556997405
1000500,2004-01-27,-0.009621,2763.01,0.000005,500,10455374630
1000500,2004-01-28,-0.013277,2726.32,0.000161,500,10314877073
1000500,2004-01-29,0.005016,2740.00,0.000259,500,10363945775
1000500,2004-01-30,-0.002478,2733.21,0.000000,500,10338496002
1000500,2004-02-02,0.003640,2743.16,0.000007,500,10375497418
1000500,2004-02-03,0.000614,2744.84,0.000005,500,10381814142
1000500,2004-02-04,-0.008127,2722.53,0.000159,500,10295801646
1000500,2004-02-05,0.002054,2728.12,0.000027,500,10316674112
1000500,2004-02-06,0.012434,2762.04,0.000053,500,10444457823
1000500,2004-02-09,-0.002286,2755.73,0.000197,500,10418514884
1000500,2004-02-10,0.004840,2769.07,0.000007,500,10468720791
1000500,2004-02-11,0.011368,2800.55,0.000374,500,10583824531
1000500,2004-02-12,-0.004601,2787.66,0.000095,500,10534117685
1000500,2004-02-13,-0.005269,2772.97,0.000088,500,10477577796
1000500,2004-02-17,0.009678,2799.81,0.000006,500,10579048355
1000500,2004-02-18,-0.004407,2787.47,0.000136,500,10530984754
1000500,2004-02-19,-0.003957,2776.44,0.000034,500,10488957347
1000500,2004-02-20,-0.002500,2769.50,0.000011,500,10462178915
1000500,2004-02-23,-0.002870,2761.55,0.000023,500,10431905372
1000500,2004-02-24,-0.001514,2757.37,0.000004,500,10416119103
1000500,2004-02-25,0.004260,2769.12,0.000136,500,10459202647
1000500,2004-02-26,0.001237,2772.54,0.000288,500,10469145748
1000500,2004-02-27,-0.000024,2772.48,0.000012,500,10494719751
1000500,2004-03-01,0.009762,2799.54,0.000042,500,10597072115
1000500,2004-03-02,-0.005752,2783.44,0.000015,500,10535958327
1000500,2004-03-03,0.001919,2788.78,0.000272,500,10553304906
1000500,2004-03-04,0.003157,2797.58,0.000025,500,10586360071
1000500,2004-03-05,0.001926,2802.97,0.000004,500,10606946656
1000500,2004-03-08,-0.008260,2779.82,0.000071,500,10518573058
1000500,2004-03-09,-0.005721,2763.91,0.000028,500,10458104827
1000500,2004-03-10,-0.014679,2723.34,0.000093,500,10303618921
1000500,2004-03-11,-0.014918,2682.72,0.000292,500,10146935891
1000500,2004-03-12,0.012322,2715.77,0.000006,500,10271913565
1000500,2004-03-15,-0.014230,2677.13,0.000024,500,10125583452
1000500,2004-03-16,0.005730,2692.47,0.000017,500,10183402524
1000500,2004-03-17,0.011729,2724.05,0.000086,500,10301962601
1000500,2004-03-18,-0.001203,2720.77,0.000016,500,10289410952
1000500,2004-03-19,-0.011200,2690.30,0.000004,500,10174843755
1000500,2004-03-22,-0.013048,2655.20,0.000014,500,10041955006
1000500,2004-03-23,-0.001156,2652.13,0.000000,500,10030347743
1000500,2004-03-24,-0.002434,2645.67,0.000004,500,10005892182
1000500,2004-03-25,0.016205,2688.54,0.000000,500,10175880717
1000500,2004-03-26,-0.000815,2686.35,0.000000,500,10166538938
1000500,2004-03-29,0.013132,2721.63,0.000177,500,10298251492
1000500,2004-03-30,0.004022,2732.58,0.000022,500,10339450551
1000500,2004-03-31,-0.000659,2730.78,0.000090,500,10352709750
1000500,2004-04-01,0.005424,2745.59,0.000010,500,10410716139
1000500,2004-04-02,0.008512,2768.96,0.000072,500,10514763439
1000500,2004-04-05,0.007584,2789.96,0.000001,500,10594493474
1000500,2004-04-06,-0.001835,2784.84,0.000312,500,10571751343
1000500,2004-04-07,-0.006451,2766.88,0.000053,500,10536370061
1000500,2004-04-08,-0.001078,2763.89,0.000000,500,10525011346
1000500,2004-04-12,0.005075,2777.92,0.000020,500,10578682867
1000500,2004-04-13,-0.013717,2739.82,0.000046,500,10433087468
1000500,2004-04-14,-0.001355,2736.10,0.000028,500,10418650771
1000500,2004-04-15,0.000772,2738.21,0.000000,500,10426978508
1000500,2004-04-16,0.005128,2752.25,0.000000,500,10480085559
1000500,2004-04-19,0.000979,2754.95,0.000003,500,10490409337
1000500,2004-04-20,-0.015488,2712.28,0.000002,500,10327999002
1000500,2004-04-21,0.005400,2726.93,0.000068,500,10383062537
1000500,2004-04-22,0.014153,2765.52,0.000051,500,10529479838
1000500,2004-04-23,0.000457,2766.79,0.000011,500,10541269923
1000500,2004-04-26,-0.004327,2754.81,0.000005,500,10495641268
1000500,2004-04-27,0.002277,2761.09,0.000000,500,10519544083
1000500,2004-04-28,-0.013860,2722.82,0.000145,500,10372218948
1000500,2004-04-29,-0.007203,2703.21,0.000281,500,10290151564
1000500,2004-04-30,-0.005701,2687.80,0.000005,500,10225312000
1000500,2004-05-03,0.009065,2712.16,0.000003,500,10317709682
1000500,2004-05-04,0.001954,2717.46,0.000010,500,10337731696
1000500,2004-05-05,0.001962,2722.79,0.000148,500,10356477620
1000500,2004-05-06,-0.006614,2704.78,0.000102,500,10286920020
1000500,2004-05-07,-0.013799,2667.46,0.000000,500,10144981540
1000500,2004-05-10,-0.010450,2639.58,0.000036,500,10038599169
1000500,2004-05-11,0.007734,2660.00,0.000214,500,10114090930
1000500,2004-05-12,0.002160,2665.74,0.000330,500,10132593105
1000500,2004-05-13,-0.000728,2663.80,0.000074,500,10124467478
1000500,2004-05-14,-0.000652,2662.07,0.000096,500,10116912696
1000500,2004-05-17,-0.010458,2634.23,0.000094,500,10010956751
1000500,2004-05-18,0.006922,2652.46,0.000031,500,10079945408
1000500,2004-05-19,-0.002406,2646.08,0.000166,500,10054024736
1000500,2004-05-20,0.000429,2647.22,0.000021,500,10058130208
1000500,2004-05-21,0.004089,2658.04,0.000007,500,10098538346
1000500,2004-05-24,0.001645,2662.41,0.000007,500,10115080542
1000500,2004-05-25,0.016007,2705.03,0.000004,500,10276956156
1000500,2004-05-26,0.001853,2710.04,0.000142,500,10294532227
1000500,2004-05-27,0.005851,2725.90,0.000112,500,10353608953
1000500,2004-05-28,-0.000495,2724.55,0.000018,500,10345264296
1000500,2004-06-01,0.000453,2725.78,0.000009,500,10349943051
1000500,2004-06-02,0.003755,2736.02,0.000318,500,10385515902
1000500,2004-06-03,-0.007405,2715.76,0.000019,500,10308420848
1000500,2004-06-04,0.005301,2730.16,0.000018,500,10362929090
1000500,2004-06-07,0.015999,2773.83,0.000044,500,10528267329
1000500,2004-06-08,0.001497,2777.99,0.000079,500,10543191717
1000500,2004-06-09,-0.009407,2751.85,0.000081,500,10443233590
1000500,2004-06-10,0.004535,2764.33,0.000038,500,10490267700
1000500,2004-06-14,-0.009595,2737.81,0.000259,500,10386894677
1000500,2004-06-15,0.006175,2754.71,0.000017,500,10450857422
1000500,2004-06-16,0.001322,2758.36,0.000022,500,10464441306
1000500,2004-06-17,-0.001251,2754.91,0.000010,500,10451250595
1000500,2004-06-18,0.002568,2761.98,0.000002,500,10478065585
1000500,2004-06-21,-0.004012,2750.90,0.000005,500,10435965396
1000500,2004-06-22,0.003691,2761.05,0.000020,500,10474274687
1000500,2004-06-23,0.008492,2784.50,0.000010,500,10563116404
1000500,2004-06-24,-0.002716,2776.94,0.000211,500,10532200441
1000500,2004-06-25,-0.004353,2764.85,0.000004,500,10485124129
1000500,2004-06-28,-0.002032,2759.23,0.000167,500,10462086633
1000500,2004-06-29,0.002597,2766.40,0.000020,500,10489048908
1000500,2004-06-30,0.004081,2777.68,0.000100,500,10514279381
1000500,2004-07-01,-0.010314,2749.04,0.000073,500,10422289919
1000500,2004-07-02,-0.003150,2740.38,0.000030,500,10389136339
1000500,2004-07-06,-0.008059,2718.29,0.000000,500,10305406146
1000500,2004-07-07,0.002064,2723.90,0.000253,500,10324061769
1000500,2004-07-08,-0.008176,2701.63,0.000059,500,10239042783
1000500,2004-07-09,0.003360,2710.71,0.000048,500,10272853398
1000500,2004-07-12,0.001347,2714.36,0.000027,500,10286411874
1000500,2004-07-13,0.000891,2716.78,0.000048,500,10295081660
1000500,2004-07-14,-0.003252,2707.94,0.000032,500,10261268821
1000500,2004-07-15,-0.004479,2695.81,0.000000,500,10215307474
1000500,2004-07-16,-0.004617,2683.37,0.000014,500,10168035837
1000500,2004-07-19,-0.000583,2681.80,0.000000,500,10162207890
1000500,2004-07-20,0.007021,2700.63,0.000005,500,10233514618
1000500,2004-07-21,-0.013014,2665.49,0.000083,500,10099474069
1000500,2004-07-22,0.002476,2672.09,0.000016,500,10124320166
1000500,2004-07-23,-0.009586,2646.47,0.000012,500,10027152502
1000500,2004-07-26,-0.001908,2641.42,0.000006,500,10008771314
1000500,2004-07-27,0.009859,2667.46,0.000000,500,10107444136
1000500,2004-07-28,0.000861,2669.76,0.000182,500,10114310133
1000500,2004-07-29,0.004932,2682.93,0.000292,500,10161255964
1000500,2004-07-30,0.001215,2686.19,0.000005,500,10175588455
1000500,2004-08-02,0.004189,2697.44,0.000002,500,10218167794
1000500,2004-08-03,-0.006303,2680.44,0.000006,500,10158986419
1000500,2004-08-04,-0.000739,2678.46,0.000169,500,10149764549
1000500,2004-08-05,-0.016296,2634.81,0.000040,500,9983960235
1000500,2004-08-06,-0.015405,2594.22,0.000056,500,9829603972
1000500,2004-08-09,0.001230,2597.41,0.000030,500,9841401719
1000500,2004-08-10,0.012917,2630.96,0.000017,500,9967749813
1000500,2004-08-11,-0.002377,2624.71,0.000550,500,9938574059
1000500,2004-08-12,-0.011584,2594.30,0.000024,500,9823213285
1000500,2004-08-13,0.001654,2598.59,0.000119,500,9838592498
1000500,2004-08-16,0.013586,2633.90,0.000091,500,9971358390
1000500,2004-08-17,0.002233,2639.78,0.000087,500,9992756277
1000500,2004-08-18,0.012678,2673.25,0.000190,500,10117547663
1000500,2004-08-19,-0.003601,2663.62,0.000020,500,10080895736
1000500,2004-08-20,0.006546,2681.06,0.000000,500,10146850031
1000500,2004-08-23,-0.002431,2674.54,0.000094,500,10121226879
1000500,2004-08-24,0.000513,2675.91,0.000014,500,10126276807
1000500,2004-08-25,0.008058,2697.47,0.000054,500,10207333230
1000500,2004-08-26,0.000099,2697.74,0.000008,500,10208276406
1000500,2004-08-27,0.002605,2704.77,0.000118,500,10233194176
1000500,2004-08-30,-0.007672,2684.02,0.000099,500,10154662939
1000500,2004-08-31,0.004626,2696.43,0.000030,500,10202644052
1000500,2004-09-01,0.001866,2701.46,0.000321,500,10216288582
1000500,2004-09-02,0.011267,2731.90,0.000009,500,10331374113
1000500,2004-09-03,-0.004149,2720.57,0.000012,500,10288734975
1000500,2004-09-07,0.006902,2739.35,0.000047,500,10359267567
1000500,2004-09-08,-0.004320,2727.51,0.000180,500,10312715348
1000500,2004-09-09,0.001967,2732.88,0.000004,500,10331269354
1000500,2004-09-10,0.004951,2746.41,0.000008,500,10382550996
1000500,2004-09-13,0.001872,2751.55,0.000277,500,10399143697
1000500,2004-09-14,0.002343,2758.00,0.000003,500,10423038904
1000500,2004-09-15,-0.007050,2738.55,0.000030,500,10349248823
1000500,2004-09-16,0.002814,2746.26,0.000027,500,10378093313
1000500,2004-09-17,0.004516,2758.66,0.000011,500,10424847561
1000500,2004-09-20,-0.005686,2742.98,0.000002,500,10365552464
1000500,2004-09-21,0.006354,2760.40,0.000011,500,10431299660
1000500,2004-09-22,-0.013820,2722.25,0.000020,500,10286931424
1000500,2004-09-23,-0.004464,2710.10,0.000208,500,10238868094
1000500,2004-09-24,0.001552,2714.31,0.000000,500,10253132219
1000500,2004-09-27,-0.006009,2698.00,0.000006,500,10191458905
1000500,2004-09-28,0.006142,2714.57,0.000173,500,10252290358
1000500,2004-09-29,0.004333,2726.33,0.000098,500,10295706285
1000500,2004-09-30,-0.000249,2725.65,0.000011,500,10285563625
1000500,2004-10-01,0.015042,2766.65,0.000000,500,10453903828
1000500,2004-10-04,0.003450,2776.20,0.000120,500,10488715920
1000500,2004-10-05,-0.000651,2774.39,0.000000,500,10481890477
1000500,2004-10-06,0.007019,2793.86,0.000329,500,10552010086
1000500,2004-10-07,-0.009879,2766.26,0.000064,500,10447098168
1000500,2004-10-08,-0.007454,2745.64,0.000014,500,10369080907
1000500,2004-10-11,0.001978,2751.07,0.000000,500,10389586082
1000500,2004-10-12,-0.002340,2744.63,0.000000,500,10365272507
1000500,2004-10-13,-0.007265,2724.69,0.000106,500,10288870616
1000500,2004-10-14,-0.009290,2699.38,0.000000,500,10193289213
1000500,2004-10-15,0.004392,2711.24,0.000008,500,10237979589
1000500,2004-10-18,0.005151,2725.20,0.000000,500,10290716339
1000500,2004-10-19,-0.009663,2698.87,0.000000,500,10191275416
1000500,2004-10-20,0.000547,2700.34,0.000071,500,10196130295
1000500,2004-10-21,0.002661,2707.53,0.000057,500,10222696499
1000500,2004-10-22,-0.009728,2681.19,0.000000,500,10123216444
1000500,2004-10-25,-0.000867,2678.87,0.000000,500,10114436626
1000500,2004-10-26,0.014720,2718.30,0.000001,500,10263310717
1000500,2004-10-27,0.013171,2754.10,0.000167,500,10364276234
1000500,2004-10-28,0.001992,2759.59,0.000321,500,10381595099
1000500,2004-10-29,0.002484,2766.44,0.000005,500,10400365459
1000500,2004-11-01,0.000382,2767.50,0.000000,500,10411086441
1000500,2004-11-02,0.000100,2767.77,0.000000,500,10412128982
1000500,2004-11-03,0.011265,2798.95,0.000205,500,10527107747
1000500,2004-11-04,0.016264,2844.47,0.000044,500,10697859833
1000500,2004-11-05,0.003980,2855.79,0.000018,500,10742345970
1000500,2004-11-08,-0.001069,2852.74,0.000091,500,10729887580
1000500,2004-11-09,-0.000257,2852.01,0.000393,500,10722912455
1000500,2004-11-10,-0.000856,2849.57,0.000193,500,10712219879
1000500,2004-11-11,0.009059,2875.39,0.000000,500,10809262275
1000500,2004-11-12,0.008980,2901.21,0.000099,500,10905156124
1000500,2004-11-15,0.000014,2901.25,0.003099,500,10871621793
1000500,2004-11-16,-0.006985,2880.98,0.000086,500,10794771786
1000500,2004-11-17,0.005632,2897.21,0.000115,500,10854329500
1000500,2004-11-18,0.001300,2900.98,0.000017,500,10868247310
1000500,2004-11-19,-0.011029,2868.98,0.000030,500,10748224600
1000500,2004-11-22,0.005811,2885.65,0.000016,500,10810515979
1000500,2004-11-23,-0.000215,2885.03,0.000029,500,10807878955
1000500,2004-11-24,0.004204,2897.16,0.000045,500,10852828755
1000500,2004-11-26,0.000820,2899.54,0.000122,500,10860551012
1000500,2004-11-29,-0.003267,2890.07,0.000170,500,10823220240
1000500,2004-11-30,-0.003930,2878.71,0.000017,500,10775860369
1000500,2004-12-01,0.015123,2922.24,0.000325,500,10923453130
1000500,2004-12-02,-0.000894,2919.63,0.000010,500,10913576056
1000500,2004-12-03,0.000744,2921.80,0.000004,500,10921681491
1000500,2004-12-06,-0.000699,2919.76,0.000033,500,10913685035
1000500,2004-12-07,-0.010808,2888.20,0.000028,500,10795422617
1000500,2004-12-08,0.004761,2901.95,0.000232,500,10844351112
1000500,2004-12-09,0.005408,2917.65,0.000039,500,10902580593
1000500,2004-12-10,-0.001076,2914.51,0.000000,500,10890706170
1000500,2004-12-13,0.009072,2940.95,0.000101,500,10988410289
